date,open,high,low,close,volume
2023-08-25,278.432,289.2345,269.2397,281.1728,8637786.0
2023-08-28,281.1728,287.1249,274.2581,277.3089,8365399.0
2023-08-29,277.3089,287.5735,263.5282,274.4932,9544669.0
2023-08-30,274.4932,291.6902,266.9566,288.7058,7110063.0
2023-08-31,288.7058,290.9912,281.423,287.9743,7549810.0
2023-09-01,287.9743,300.0785,284.4698,293.2325,6711928.0
2023-09-04,293.2325,296.7044,288.8515,294.9204,8268201.0
2023-09-05,294.9204,297.9264,293.7293,296.4601,5476253.0
2023-09-06,296.4601,298.4279,285.6605,292.2924,9443657.0
2023-09-07,292.2924,299.0542,279.51,282.1421,12831000.0
2023-09-08,282.1421,289.5057,276.5289,286.372,8085348.0
2023-09-11,286.372,300.195,279.239,291.3448,4702773.0
2023-09-12,291.3448,293.3299,288.2516,292.091,8366323.0
2023-09-13,292.091,301.5478,289.9199,295.6535,8919827.0
2023-09-14,295.6535,297.0226,286.2674,290.9489,7934117.0
2023-09-15,290.9489,293.669,287.6118,289.0931,6811662.0
2023-09-18,289.0931,293.4439,280.0276,284.1112,7782877.0
2023-09-19,284.1112,294.4094,275.5721,292.4259,9742371.0
2023-09-20,292.4259,296.6743,291.6394,295.4661,7610648.0
2023-09-21,295.4661,303.7013,286.4846,291.0814,11548222.0
2023-09-22,291.0814,300.1606,288.7658,295.7965,10760115.0
2023-09-25,295.7965,299.5793,291.8834,292.5388,8041401.0
2023-09-26,292.5388,299.2142,292.31,294.8455,7397359.0
2023-09-27,294.8455,295.5933,285.2627,291.2569,8117075.0
2023-09-28,291.2569,299.6076,287.4363,295.9102,5082440.0
2023-09-29,295.9102,300.6179,295.5668,295.8041,8690505.0
2023-10-02,295.8041,299.8587,292.7624,295.0219,7500875.0
2023-10-03,295.0219,308.5493,293.2375,302.4526,7696438.0
2023-10-04,302.4526,321.5027,297.6551,314.7167,5614334.0
2023-10-05,314.7167,316.6967,307.7285,312.996,4172805.0
2023-10-06,312.996,322.4267,309.528,312.9014,9393554.0
2023-10-09,312.9014,315.0142,291.7473,296.69,13258894.0
2023-10-10,296.69,302.9099,292.3052,292.8826,7953956.0
2023-10-11,292.8826,295.2028,289.1126,293.7759,13477614.0
2023-10-12,293.7759,297.7214,291.4309,294.0078,9890198.0
2023-10-13,294.0078,297.7319,286.3864,293.3129,12570072.0
2023-10-16,293.3129,296.9255,292.3497,292.9562,4532871.0
2023-10-17,292.9562,304.8386,291.3717,296.7706,5286970.0
2023-10-18,296.7706,300.7381,291.3197,300.6925,9550229.0
2023-10-19,300.6925,301.6042,298.0022,299.3638,13629237.0
2023-10-20,299.3638,299.7673,285.3754,294.7171,5745731.0
2023-10-23,294.7171,300.7942,286.5986,293.8524,12006632.0
2023-10-24,293.8524,311.077,286.9332,304.2049,5390817.0
2023-10-25,304.2049,311.188,300.4038,300.9805,11427202.0
2023-10-26,300.9805,302.4477,292.0726,302.4099,8875594.0
2023-10-27,302.4099,306.4166,291.012,305.0002,8912873.0
2023-10-30,305.0002,305.4573,288.0359,292.5198,11455074.0
2023-10-31,292.5198,293.3078,282.9116,287.2964,4414864.0
2023-11-01,287.2964,298.7788,285.2544,293.9538,9907058.0
2023-11-02,293.9538,302.1054,289.1261,298.6541,7621223.0
2023-11-03,298.6541,310.6453,294.2088,309.2982,10109738.0
2023-11-06,309.2982,323.275,303.2278,319.7745,4896764.0
2023-11-07,319.7745,320.9205,307.0901,316.363,10021726.0
2023-11-08,316.363,320.6085,312.4536,320.0508,8856740.0
2023-11-09,320.0508,333.7732,318.3361,330.4162,9411695.0
2023-11-10,330.4162,332.7189,316.8839,319.9688,8795262.0
2023-11-13,319.9688,322.3196,318.4196,320.5859,8158356.0
2023-11-14,320.5859,327.9336,315.9579,325.1172,7988998.0
2023-11-15,325.1172,333.6671,323.5418,327.9556,16526353.0
2023-11-16,327.9556,332.8133,325.3241,330.9031,7407920.0
2023-11-17,330.9031,335.1547,323.4665,327.8639,9859913.0
2023-11-20,327.8639,334.3078,325.113,329.9385,7973800.0
2023-11-21,329.9385,341.0292,329.9344,337.6359,12446182.0
2023-11-22,337.6359,341.9038,330.523,339.8898,9812463.0
2023-11-23,339.8898,341.1641,320.1225,334.7098,6983668.0
2023-11-24,334.7098,336.9392,327.8971,333.9061,8416118.0
2023-11-27,333.9061,339.2884,333.5122,337.2878,5997294.0
2023-11-28,337.2878,344.8543,308.9269,327.2726,9135148.0
2023-11-29,327.2726,346.1995,322.7628,338.8536,10921335.0
2023-11-30,338.8536,343.7659,332.6625,342.1543,6847176.0
2023-12-01,342.1543,355.0638,338.1973,348.0154,7352499.0
2023-12-04,348.0154,354.9939,339.7687,352.821,11767008.0
2023-12-05,352.821,360.4919,345.3724,349.4785,5376493.0
2023-12-06,349.4785,354.0564,343.0633,351.978,12563169.0
2023-12-07,351.978,355.5293,343.7736,353.9847,13935482.0
